OrderID,OrderDate,Market,Country,ISO3,Segment,Category,SubCategory,Quantity,Discount,Sales,Profit
ORD-117435,2024-07-03,Europe,Italy,ITA,Corporate,Furniture,Chairs,3,0.4,1623.24,-286.39
ORD-102515,2024-07-03,US,Canada,CAN,Consumer,Furniture,Furnishings,6,0.1,885.84,47.97
ORD-100824,2024-07-03,Europe,Spain,ESP,Consumer,Office Supplies,Storage,6,0.0,265.02,27.22
ORD-111734,2024-07-03,US,United States,USA,Consumer,Technology,Accessories,7,0.0,1459.99,284.34
ORD-105109,2024-07-03,Europe,France,FRA,Home Office,Office Supplies,Paper,8,0.0,225.44,36.43
ORD-119125,2024-07-03,APAC,Japan,JPN,Corporate,Technology,Accessories,6,0.3,465.0,10.47
ORD-114051,2024-07-03,APAC,China,CHN,Consumer,Office Supplies,Art,7,0.0,43.19,1.68
ORD-119137,2024-07-03,Europe,United Kingdom,GBR,Consumer,Furniture,Bookcases,4,0.2,2536.6,-79.32
ORD-114647,2024-07-03,Europe,Germany,DEU,Corporate,Office Supplies,Labels,2,0.0,21.24,4.2
ORD-103781,2024-07-03,US,United States,USA,Consumer,Furniture,Tables,7,0.1,8258.81,-1060.57
ORD-119709,2024-07-03,Africa,Egypt,EGY,Consumer,Office Supplies,Binders,3,0.0,122.88,15.23
ORD-109342,2024-07-03,Europe,Germany,DEU,Consumer,Office Supplies,Binders,1,0.0,56.36,10.06
ORD-100539,2024-07-03,US,United States,USA,Corporate,Technology,Phones,6,0.0,2384.76,344.78
ORD-109054,2024-07-03,LATAM,Brazil,BRA,Home Office,Office Supplies,Paper,1,0.0,13.12,2.19
ORD-108996,2024-07-03,US,United States,USA,Home Office,Furniture,Furnishings,2,0.2,129.54,5.88
ORD-110260,2024-07-04,Europe,Spain,ESP,Corporate,Furniture,Tables,4,0.1,4380.24,-514.33
ORD-111862,2024-07-04,Europe,Germany,DEU,Home Office,Office Supplies,Art,7,0.3,223.51,-12.68
ORD-107092,2024-07-04,Middle East,United Arab Emirates,ARE,Home Office,Furniture,Tables,4,0.2,3512.96,-761.34
ORD-100507,2024-07-04,Europe,Spain,ESP,Home Office,Furniture,Tables,7,0.0,8316.91,-1095.35
ORD-115734,2024-07-04,APAC,India,IND,Corporate,Furniture,Chairs,6,0.3,1128.36,-182.44
ORD-103568,2024-07-04,US,United States,USA,Home Office,Technology,Machines,2,0.2,1518.0,-95.32
ORD-100407,2024-07-04,APAC,India,IND,Home Office,Technology,Machines,5,0.1,10095.25,-1144.44
ORD-102752,2024-07-04,Europe,Germany,DEU,Home Office,Office Supplies,Binders,4,0.0,203.4,44.14
ORD-105172,2024-07-04,Europe,Spain,ESP,Consumer,Office Supplies,Art,4,0.3,154.84,-7.92
ORD-108039,2024-07-04,APAC,India,IND,Home Office,Technology,Machines,1,0.0,345.62,-15.57
ORD-107954,2024-07-05,Europe,United Kingdom,GBR,Consumer,Office Supplies,Storage,7,0.0,1193.92,112.5
ORD-100433,2024-07-05,LATAM,Argentina,ARG,Corporate,Furniture,Furnishings,1,0.0,72.63,5.98
ORD-114170,2024-07-05,Europe,Spain,ESP,Consumer,Furniture,Chairs,3,0.1,1797.96,-9.86
ORD-106442,2024-07-05,APAC,Singapore,SGP,Consumer,Furniture,Chairs,1,0.0,583.93,69.12
ORD-101391,2024-07-05,APAC,China,CHN,Home Office,Office Supplies,Appliances,6,0.0,724.38,54.22
ORD-110345,2024-07-05,Europe,Germany,DEU,Consumer,Office Supplies,Appliances,7,0.0,1195.25,102.39
ORD-114145,2024-07-05,Europe,Italy,ITA,Corporate,Office Supplies,Binders,1,0.2,24.91,0.06
ORD-111450,2024-07-05,APAC,Japan,JPN,Home Office,Technology,Copiers,2,0.1,2878.48,374.96
ORD-114181,2024-07-05,US,Canada,CAN,Corporate,Technology,Phones,1,0.0,821.31,105.38
ORD-109748,2024-07-05,Africa,Egypt,EGY,Corporate,Furniture,Chairs,1,0.0,303.51,11.79
ORD-101351,2024-07-05,APAC,Australia,AUS,Consumer,Technology,Machines,5,0.0,5068.15,501.98
ORD-103528,2024-07-05,APAC,Japan,JPN,Consumer,Office Supplies,Paper,1,0.2,40.02,5.08
ORD-113817,2024-07-06,Europe,Italy,ITA,Consumer,Office Supplies,Labels,6,0.0,46.86,9.88
ORD-102182,2024-07-06,APAC,China,CHN,Consumer,Office Supplies,Storage,5,0.3,1488.8,-204.02
ORD-103482,2024-07-06,Middle East,United Arab Emirates,ARE,Corporate,Technology,Machines,8,0.2,4647.84,-307.6
ORD-118198,2024-07-06,APAC,China,CHN,Corporate,Office Supplies,Storage,5,0.0,397.1,28.45
ORD-112917,2024-07-06,US,United States,USA,Consumer,Technology,Machines,3,0.0,1447.02,42.92
ORD-106995,2024-07-06,Africa,South Africa,ZAF,Consumer,Office Supplies,Binders,8,0.0,355.44,32.73
ORD-111396,2024-07-06,APAC,Japan,JPN,Corporate,Office Supplies,Appliances,1,0.0,341.92,21.07
ORD-106238,2024-07-06,Europe,United Kingdom,GBR,Corporate,Furniture,Bookcases,3,0.2,925.35,-33.3
ORD-106284,2024-07-06,US,United States,USA,Consumer,Office Supplies,Binders,7,0.2,104.37,6.28
ORD-117182,2024-07-06,Europe,United Kingdom,GBR,Home Office,Office Supplies,Appliances,2,0.2,602.36,-13.36
ORD-112825,2024-07-06,APAC,China,CHN,Consumer,Office Supplies,Appliances,3,0.0,138.27,-0.07
ORD-106265,2024-07-06,Middle East,United Arab Emirates,ARE,Corporate,Technology,Machines,4,0.2,6907.28,-312.27
ORD-114632,2024-07-06,Africa,South Africa,ZAF,Home Office,Office Supplies,Art,3,0.0,54.21,0.94
ORD-108485,2024-07-06,Europe,Germany,DEU,Consumer,Office Supplies,Labels,7,0.1,96.25,21.82
ORD-118555,2024-07-06,Europe,United Kingdom,GBR,Consumer,Office Supplies,Paper,3,0.0,110.49,24.82
ORD-119971,2024-07-06,Africa,Egypt,EGY,Consumer,Furniture,Chairs,4,0.0,1666.44,41.17
ORD-107629,2024-07-06,Europe,United Kingdom,GBR,Home Office,Office Supplies,Binders,7,0.3,412.44,12.98
ORD-113988,2024-07-06,US,Canada,CAN,Corporate,Office Supplies,Binders,5,0.0,247.4,31.05
ORD-106024,2024-07-06,US,United States,USA,Consumer,Technology,Phones,4,0.4,2103.84,-231.55
ORD-107081,2024-07-07,Europe,Germany,DEU,Home Office,Furniture,Chairs,8,0.0,1514.8,192.52
ORD-117029,2024-07-07,Middle East,United Arab Emirates,ARE,Consumer,Technology,Copiers,8,0.2,14450.24,1481.33
ORD-113784,2024-07-07,Europe,United Kingdom,GBR,Consumer,Furniture,Furnishings,2,0.0,165.18,19.43
ORD-105707,2024-07-07,US,United States,USA,Consumer,Technology,Machines,6,0.0,8742.42,177.92
ORD-101103,2024-07-07,US,United States,USA,Home Office,Office Supplies,Appliances,3,0.0,1108.89,124.89
ORD-110054,2024-07-07,APAC,China,CHN,Home Office,Office Supplies,Binders,3,0.0,144.63,17.12
ORD-100542,2024-07-07,LATAM,Argentina,ARG,Consumer,Office Supplies,Art,1,0.2,51.24,-2.8
ORD-107976,2024-07-07,APAC,Australia,AUS,Consumer,Technology,Accessories,4,0.0,966.04,210.14
ORD-106715,2024-07-07,US,Canada,CAN,Consumer,Office Supplies,Labels,2,0.0,45.66,9.84
ORD-114477,2024-07-07,APAC,Singapore,SGP,Corporate,Office Supplies,Binders,2,0.2,70.34,5.12
ORD-105534,2024-07-08,Europe,United Kingdom,GBR,Corporate,Office Supplies,Binders,7,0.1,399.63,61.86
ORD-112998,2024-07-08,US,United States,USA,Consumer,Furniture,Furnishings,1,0.1,139.55,12.43
ORD-104328,2024-07-08,Europe,France,FRA,Consumer,Office Supplies,Paper,1,0.3,44.3,1.1
ORD-108107,2024-07-08,Europe,Germany,DEU,Home Office,Technology,Accessories,5,0.0,218.1,47.3
ORD-107851,2024-07-08,LATAM,Mexico,MEX,Home Office,Furniture,Tables,4,0.2,3688.48,-661.65
ORD-108008,2024-07-08,APAC,India,IND,Consumer,Office Supplies,Appliances,4,0.0,1038.96,-3.13
ORD-110756,2024-07-08,US,United States,USA,Corporate,Office Supplies,Paper,5,0.4,221.05,-3.63
ORD-117333,2024-07-08,US,United States,USA,Consumer,Office Supplies,Storage,4,0.0,1109.4,100.29
ORD-105021,2024-07-08,Europe,Spain,ESP,Home Office,Technology,Phones,3,0.3,3425.46,-216.2
ORD-113833,2024-07-08,US,Canada,CAN,Consumer,Technology,Copiers,4,0.0,3644.16,578.24
ORD-114557,2024-07-08,US,United States,USA,Consumer,Office Supplies,Appliances,6,0.0,2414.4,207.8
ORD-106552,2024-07-08,Africa,Egypt,EGY,Consumer,Office Supplies,Labels,6,0.0,113.04,18.09
ORD-106190,2024-07-08,Europe,France,FRA,Consumer,Office Supplies,Labels,2,0.1,47.78,6.72
ORD-116236,2024-07-08,Europe,Germany,DEU,Corporate,Technology,Machines,4,0.3,8567.6,-966.4
ORD-118822,2024-07-09,LATAM,Brazil,BRA,Home Office,Office Supplies,Art,5,0.1,267.9,0.63
ORD-104334,2024-07-09,APAC,Japan,JPN,Consumer,Furniture,Furnishings,4,0.0,553.2,67.72
ORD-119241,2024-07-09,US,United States,USA,Consumer,Furniture,Chairs,6,0.0,3444.48,560.2
ORD-105897,2024-07-09,Africa,South Africa,ZAF,Corporate,Office Supplies,Storage,8,0.1,778.16,-26.37
ORD-115126,2024-07-09,Europe,Spain,ESP,Consumer,Office Supplies,Paper,1,0.1,10.62,1.11
ORD-115902,2024-07-09,US,United States,USA,Corporate,Office Supplies,Binders,2,0.0,70.42,11.35
ORD-106717,2024-07-09,US,United States,USA,Corporate,Office Supplies,Storage,7,0.1,2089.29,211.72
ORD-102660,2024-07-09,APAC,India,IND,Consumer,Office Supplies,Art,6,0.0,147.18,16.78
ORD-115360,2024-07-09,Europe,Netherlands,NLD,Consumer,Furniture,Chairs,2,0.0,225.38,25.69
ORD-109977,2024-07-09,APAC,Japan,JPN,Corporate,Technology,Phones,2,0.0,668.82,95.07
ORD-113964,2024-07-09,Europe,Italy,ITA,Corporate,Furniture,Bookcases,4,0.2,915.12,-31.97
ORD-118723,2024-07-09,LATAM,Brazil,BRA,Home Office,Furniture,Bookcases,1,0.0,576.48,39.08
ORD-119131,2024-07-09,US,United States,USA,Home Office,Furniture,Bookcases,5,0.0,3832.85,532.72
ORD-107371,2024-07-09,US,United States,USA,Consumer,Technology,Accessories,6,0.0,706.74,85.34
ORD-119084,2024-07-09,US,United States,USA,Home Office,Furniture,Furnishings,5,0.0,242.9,44.54
ORD-108042,2024-07-09,APAC,Japan,JPN,Consumer,Office Supplies,Appliances,1,0.4,495.61,-87.48
ORD-119045,2024-07-10,Europe,United Kingdom,GBR,Corporate,Furniture,Chairs,1,0.3,415.53,-43.66
ORD-114973,2024-07-10,Europe,Netherlands,NLD,Corporate,Office Supplies,Appliances,7,0.0,1682.24,132.95
ORD-105531,2024-07-10,US,United States,USA,Consumer,Office Supplies,Appliances,1,0.0,424.16,36.63
ORD-100749,2024-07-10,APAC,China,CHN,Home Office,Technology,Phones,4,0.0,557.4,52.11
ORD-103819,2024-07-10,APAC,China,CHN,Corporate,Furniture,Furnishings,7,0.4,989.1,-68.7
ORD-116500,2024-07-10,Europe,Spain,ESP,Consumer,Furniture,Chairs,5,0.0,1539.35,92.31
ORD-118808,2024-07-10,Europe,France,FRA,Corporate,Office Supplies,Binders,5,0.0,321.5,47.1
ORD-102768,2024-07-10,Europe,France,FRA,Consumer,Office Supplies,Paper,7,0.0,287.21,62.31
ORD-116110,2024-07-10,Europe,United Kingdom,GBR,Corporate,Furniture,Furnishings,7,0.0,1094.87,141.18
ORD-104450,2024-07-11,Africa,Nigeria,NGA,Corporate,Technology,Phones,8,0.0,3277.68,217.25
ORD-100511,2024-07-11,US,United States,USA,Consumer,Furniture,Furnishings,2,0.2,45.66,0.06
ORD-111540,2024-07-11,APAC,Japan,JPN,Corporate,Furniture,Chairs,6,0.1,1904.52,137.29
ORD-104384,2024-07-11,APAC,India,IND,Corporate,Office Supplies,Labels,1,0.0,26.57,6.02
ORD-101785,2024-07-11,LATAM,Brazil,BRA,Corporate,Office Supplies,Labels,5,0.1,63.25,5.95
ORD-112171,2024-07-11,Europe,Germany,DEU,Consumer,Furniture,Bookcases,7,0.0,3673.11,391.36
ORD-114259,2024-07-11,APAC,Australia,AUS,Home Office,Furniture,Tables,4,0.0,2385.84,-103.7
ORD-117606,2024-07-11,Europe,United Kingdom,GBR,Consumer,Furniture,Chairs,6,0.1,1203.66,81.52
ORD-111685,2024-07-11,Europe,Italy,ITA,Consumer,Office Supplies,Appliances,1,0.1,102.25,2.49
ORD-117708,2024-07-11,LATAM,Argentina,ARG,Home Office,Technology,Machines,7,0.0,6347.67,-370.08
ORD-107858,2024-07-11,US,United States,USA,Consumer,Furniture,Chairs,4,0.2,1985.32,-1.52
ORD-116269,2024-07-11,Middle East,Saudi Arabia,SAU,Consumer,Office Supplies,Labels,1,0.0,28.27,7.33
ORD-101412,2024-07-11,APAC,China,CHN,Consumer,Office Supplies,Binders,6,0.3,94.32,-4.97
ORD-113777,2024-07-12,APAC,India,IND,Corporate,Office Supplies,Storage,3,0.2,91.41,-5.88
ORD-104798,2024-07-12,US,Canada,CAN,Consumer,Furniture,Bookcases,6,0.0,1125.12,155.66
ORD-112440,2024-07-12,Africa,South Africa,ZAF,Consumer,Furniture,Tables,1,0.0,240.72,-17.69
ORD-110559,2024-07-12,US,United States,USA,Home Office,Office Supplies,Appliances,5,0.0,1235.35,106.55
ORD-116554,2024-07-12,Europe,France,FRA,Consumer,Furniture,Furnishings,8,0.1,1215.6,122.4
ORD-105888,2024-07-12,US,United States,USA,Consumer,Office Supplies,Labels,2,0.0,36.72,9.24
ORD-111714,2024-07-12,US,United States,USA,Corporate,Office Supplies,Paper,2,0.1,47.02,8.51
ORD-110545,2024-07-12,APAC,Japan,JPN,Corporate,Office Supplies,Binders,1,0.3,57.44,1.5
ORD-102053,2024-07-12,Europe,United Kingdom,GBR,Consumer,Office Supplies,Art,2,0.2,50.12,-0.85
ORD-102000,2024-07-12,Europe,Spain,ESP,Corporate,Furniture,Furnishings,6,0.0,322.14,24.72
ORD-119166,2024-07-12,Europe,France,FRA,Consumer,Furniture,Chairs,6,0.0,2334.6,284.96
ORD-115330,2024-07-12,US,United States,USA,Corporate,Office Supplies,Binders,8,0.2,186.32,20.38
ORD-105139,2024-07-12,APAC,Singapore,SGP,Corporate,Office Supplies,Paper,8,0.0,261.84,64.06
ORD-108421,2024-07-12,US,Canada,CAN,Home Office,Technology,Copiers,4,0.0,2304.56,480.15
ORD-111809,2024-07-12,Middle East,Saudi Arabia,SAU,Corporate,Furniture,Chairs,4,0.0,521.64,38.31
ORD-102273,2024-07-12,US,United States,USA,Corporate,Furniture,Bookcases,2,0.4,1472.4,-180.73
ORD-103136,2024-07-13,APAC,India,IND,Consumer,Technology,Copiers,5,0.0,6162.2,624.42
ORD-101083,2024-07-13,LATAM,Mexico,MEX,Consumer,Furniture,Chairs,2,0.1,435.08,15.42
ORD-112464,2024-07-13,APAC,Singapore,SGP,Consumer,Technology,Copiers,6,0.1,5857.62,429.29
ORD-100294,2024-07-13,US,United States,USA,Corporate,Office Supplies,Binders,3,0.0,131.04,16.03
ORD-100562,2024-07-13,Europe,Netherlands,NLD,Consumer,Furniture,Bookcases,5,0.0,4492.4,334.81
ORD-118453,2024-07-13,Africa,Nigeria,NGA,Consumer,Office Supplies,Paper,4,0.0,60.6,9.5
ORD-112949,2024-07-13,Africa,South Africa,ZAF,Consumer,Office Supplies,Labels,2,0.0,29.32,5.1
ORD-109205,2024-07-13,US,United States,USA,Consumer,Technology,Copiers,2,0.3,2016.98,-81.19
ORD-112316,2024-07-14,US,Canada,CAN,Consumer,Furniture,Tables,1,0.4,202.73,-53.17
ORD-117326,2024-07-14,US,United States,USA,Consumer,Furniture,Chairs,7,0.2,4170.95,171.63
ORD-102139,2024-07-14,Europe,United Kingdom,GBR,Consumer,Furniture,Furnishings,8,0.2,1372.64,75.42
ORD-110281,2024-07-14,Europe,Netherlands,NLD,Consumer,Furniture,Bookcases,3,0.2,1545.0,5.3
ORD-109306,2024-07-14,APAC,Japan,JPN,Corporate,Furniture,Furnishings,4,0.2,458.36,10.62
ORD-114793,2024-07-14,APAC,China,CHN,Home Office,Furniture,Chairs,5,0.1,1812.8,37.59
ORD-111684,2024-07-14,Europe,Germany,DEU,Consumer,Furniture,Tables,7,0.2,8357.65,-1631.27
ORD-112973,2024-07-14,Europe,Italy,ITA,Consumer,Office Supplies,Paper,8,0.1,384.08,42.61
ORD-112744,2024-07-14,APAC,Japan,JPN,Consumer,Furniture,Tables,5,0.1,3995.75,-277.38
ORD-108463,2024-07-14,APAC,Japan,JPN,Consumer,Office Supplies,Appliances,8,0.0,2444.4,157.71
ORD-116390,2024-07-14,US,Canada,CAN,Consumer,Office Supplies,Labels,8,0.0,37.84,8.18
ORD-107619,2024-07-15,Europe,France,FRA,Corporate,Technology,Copiers,8,0.0,14083.28,2103.28
ORD-100571,2024-07-15,US,United States,USA,Corporate,Technology,Machines,3,0.0,1180.41,108.23
ORD-111954,2024-07-15,Middle East,Saudi Arabia,SAU,Consumer,Office Supplies,Binders,6,0.3,223.92,-10.83
ORD-110133,2024-07-15,APAC,China,CHN,Consumer,Office Supplies,Labels,8,0.1,72.56,7.31
ORD-106669,2024-07-15,Europe,Germany,DEU,Home Office,Office Supplies,Appliances,6,0.1,2885.34,44.05
ORD-106102,2024-07-15,Europe,United Kingdom,GBR,Consumer,Office Supplies,Labels,1,0.3,24.75,1.76
ORD-109391,2024-07-15,Middle East,Saudi Arabia,SAU,Consumer,Technology,Copiers,2,0.2,3822.06,54.57
ORD-109015,2024-07-15,Europe,Germany,DEU,Home Office,Furniture,Bookcases,6,0.4,3973.32,-437.62
ORD-114267,2024-07-15,APAC,India,IND,Consumer,Furniture,Furnishings,1,0.3,185.53,-9.35
ORD-117232,2024-07-15,US,Canada,CAN,Consumer,Technology,Phones,1,0.4,388.99,-38.81
ORD-102741,2024-07-15,Europe,Spain,ESP,Corporate,Furniture,Tables,4,0.1,1059.88,-129.13
ORD-104650,2024-07-15,Middle East,Saudi Arabia,SAU,Corporate,Office Supplies,Appliances,1,0.3,257.66,-22.72
ORD-112817,2024-07-16,US,United States,USA,Corporate,Technology,Phones,4,0.0,3665.28,456.1
ORD-109115,2024-07-16,LATAM,Argentina,ARG,Consumer,Technology,Machines,6,0.2,8045.22,-1141.75
ORD-111479,2024-07-16,APAC,Japan,JPN,Consumer,Furniture,Chairs,2,0.2,713.8,-12.58
ORD-116945,2024-07-16,Europe,Italy,ITA,Consumer,Technology,Phones,5,0.0,2083.95,314.79
ORD-110331,2024-07-16,US,United States,USA,Consumer,Technology,Accessories,2,0.1,278.98,47.13
ORD-107924,2024-07-16,Europe,Spain,ESP,Consumer,Office Supplies,Labels,8,0.2,61.12,7.32
ORD-112156,2024-07-16,US,United States,USA,Home Office,Technology,Phones,2,0.1,1219.96,94.84
ORD-101998,2024-07-16,Europe,Italy,ITA,Corporate,Office Supplies,Paper,3,0.0,51.69,7.87
ORD-104885,2024-07-16,US,United States,USA,Home Office,Technology,Accessories,2,0.0,168.8,35.17
ORD-116598,2024-07-16,Europe,Germany,DEU,Corporate,Technology,Copiers,5,0.0,3061.4,354.95
ORD-117397,2024-07-16,APAC,Australia,AUS,Consumer,Furniture,Bookcases,4,0.0,3282.24,118.16
ORD-112959,2024-07-16,Middle East,Saudi Arabia,SAU,Corporate,Furniture,Tables,4,0.0,1658.16,-108.14
ORD-114038,2024-07-16,Europe,United Kingdom,GBR,Consumer,Office Supplies,Art,1,0.3,8.57,-0.33
ORD-105821,2024-07-16,Europe,France,FRA,Consumer,Technology,Copiers,8,0.2,3846.8,209.4
ORD-106789,2024-07-17,Europe,Spain,ESP,Consumer,Office Supplies,Storage,4,0.0,696.48,79.26
ORD-104254,2024-07-17,Europe,Italy,ITA,Corporate,Office Supplies,Labels,5,0.0,101.55,21.91
ORD-106311,2024-07-17,US,United States,USA,Consumer,Technology,Accessories,3,0.1,721.02,131.27
ORD-113823,2024-07-17,Europe,Italy,ITA,Consumer,Office Supplies,Storage,5,0.1,597.35,-24.61
ORD-100921,2024-07-17,US,United States,USA,Consumer,Office Supplies,Labels,7,0.0,144.2,42.89
ORD-110292,2024-07-17,APAC,India,IND,Corporate,Technology,Accessories,3,0.2,630.3,0.94
ORD-106209,2024-07-17,APAC,China,CHN,Home Office,Office Supplies,Binders,7,0.3,508.41,5.71
ORD-114893,2024-07-17,Europe,United Kingdom,GBR,Corporate,Technology,Machines,3,0.1,6442.89,-264.11
ORD-115173,2024-07-17,LATAM,Brazil,BRA,Consumer,Furniture,Bookcases,6,0.0,2390.7,184.8
ORD-119090,2024-07-17,APAC,Australia,AUS,Consumer,Office Supplies,Labels,7,0.0,100.8,18.19
ORD-101017,2024-07-17,LATAM,Brazil,BRA,Consumer,Furniture,Furnishings,4,0.2,621.92,-44.86
ORD-102649,2024-07-17,US,United States,USA,Corporate,Furniture,Bookcases,7,0.0,4334.89,238.73
ORD-116738,2024-07-17,LATAM,Argentina,ARG,Corporate,Furniture,Bookcases,2,0.2,1292.6,-158.61
ORD-106545,2024-07-17,Europe,France,FRA,Home Office,Technology,Accessories,2,0.0,503.18,64.13
ORD-119168,2024-07-17,US,United States,USA,Consumer,Technology,Phones,8,0.1,9380.88,735.89
ORD-115034,2024-07-17,Africa,South Africa,ZAF,Consumer,Technology,Accessories,1,0.0,181.98,18.12
ORD-116812,2024-07-17,LATAM,Mexico,MEX,Corporate,Office Supplies,Labels,3,0.0,11.55,2.38
ORD-111695,2024-07-17,Europe,Italy,ITA,Consumer,Office Supplies,Binders,4,0.0,300.88,24.52
ORD-109718,2024-07-17,Europe,United Kingdom,GBR,Corporate,Office Supplies,Paper,2,0.3,30.94,2.29
ORD-113387,2024-07-18,Middle East,United Arab Emirates,ARE,Consumer,Furniture,Chairs,2,0.0,634.6,51.14
ORD-100941,2024-07-18,APAC,Australia,AUS,Consumer,Office Supplies,Storage,6,0.0,1382.82,112.99
ORD-110994,2024-07-18,US,United States,USA,Corporate,Office Supplies,Paper,3,0.0,23.82,5.74
ORD-107581,2024-07-18,APAC,Japan,JPN,Consumer,Technology,Phones,5,0.1,3929.6,328.71
ORD-107787,2024-07-18,US,United States,USA,Corporate,Office Supplies,Appliances,4,0.2,694.68,3.91
ORD-103325,2024-07-18,Europe,Germany,DEU,Corporate,Furniture,Tables,2,0.2,1953.96,-390.12
ORD-117400,2024-07-18,US,United States,USA,Consumer,Office Supplies,Appliances,8,0.2,3032.48,-265.11
ORD-104037,2024-07-18,APAC,Singapore,SGP,Consumer,Office Supplies,Storage,2,0.4,474.2,-60.95
ORD-101657,2024-07-18,Europe,France,FRA,Consumer,Furniture,Chairs,1,0.1,136.47,16.93
ORD-119780,2024-07-18,APAC,China,CHN,Home Office,Office Supplies,Storage,5,0.0,388.55,31.65
ORD-118751,2024-07-18,LATAM,Brazil,BRA,Consumer,Office Supplies,Binders,7,0.1,154.7,7.06
ORD-107239,2024-07-18,Europe,United Kingdom,GBR,Corporate,Furniture,Tables,2,0.0,2383.24,-148.56
ORD-106326,2024-07-18,US,United States,USA,Consumer,Furniture,Furnishings,8,0.1,815.44,86.42
ORD-102794,2024-07-18,US,Canada,CAN,Consumer,Office Supplies,Labels,5,0.0,82.9,22.78
ORD-111543,2024-07-18,Africa,Egypt,EGY,Corporate,Technology,Phones,3,0.0,3560.88,425.59
ORD-115775,2024-07-18,APAC,Japan,JPN,Consumer,Furniture,Furnishings,2,0.0,364.54,40.31
ORD-115051,2024-07-18,US,United States,USA,Corporate,Furniture,Furnishings,8,0.3,550.56,11.55
ORD-105893,2024-07-19,APAC,Singapore,SGP,Consumer,Office Supplies,Binders,6,0.1,479.52,80.46
ORD-115644,2024-07-19,APAC,Japan,JPN,Consumer,Furniture,Bookcases,4,0.0,615.0,65.81
ORD-117653,2024-07-19,APAC,Singapore,SGP,Consumer,Office Supplies,Binders,5,0.4,274.5,-19.22
ORD-110699,2024-07-19,Europe,Italy,ITA,Consumer,Office Supplies,Art,1,0.2,30.61,1.82
ORD-114132,2024-07-19,Europe,Germany,DEU,Consumer,Furniture,Tables,3,0.1,1727.76,-149.84
ORD-118147,2024-07-19,APAC,China,CHN,Corporate,Office Supplies,Binders,3,0.2,208.8,-6.1
ORD-118179,2024-07-19,US,United States,USA,Consumer,Office Supplies,Appliances,3,0.2,1121.97,-60.95
ORD-111433,2024-07-19,US,United States,USA,Home Office,Furniture,Bookcases,2,0.3,1223.92,-115.1
ORD-114162,2024-07-19,Europe,Germany,DEU,Consumer,Office Supplies,Binders,4,0.2,200.4,13.55
ORD-119997,2024-07-19,APAC,Singapore,SGP,Consumer,Furniture,Tables,3,0.0,1559.76,-93.0
ORD-102380,2024-07-19,Europe,Germany,DEU,Corporate,Furniture,Tables,6,0.2,5509.62,-1010.47
ORD-111039,2024-07-19,US,United States,USA,Corporate,Office Supplies,Paper,8,0.2,54.8,6.78
ORD-118024,2024-07-19,APAC,India,IND,Home Office,Technology,Machines,6,0.0,11322.72,-145.41
ORD-117576,2024-07-19,LATAM,Brazil,BRA,Consumer,Office Supplies,Art,4,0.0,130.12,7.38
ORD-108584,2024-07-20,APAC,China,CHN,Corporate,Technology,Phones,4,0.3,3645.0,-203.39
ORD-112609,2024-07-20,Europe,United Kingdom,GBR,Corporate,Furniture,Furnishings,6,0.0,450.66,87.66
ORD-107967,2024-07-20,US,United States,USA,Corporate,Furniture,Chairs,2,0.4,179.78,-20.54
ORD-114989,2024-07-20,Middle East,Saudi Arabia,SAU,Home Office,Technology,Phones,4,0.0,2676.0,355.4
ORD-106494,2024-07-20,Africa,Egypt,EGY,Consumer,Furniture,Bookcases,1,0.1,150.79,1.34
ORD-112546,2024-07-20,US,United States,USA,Corporate,Furniture,Tables,7,0.0,4228.07,-233.12
ORD-113724,2024-07-20,Europe,Netherlands,NLD,Consumer,Office Supplies,Art,6,0.2,155.28,1.38
ORD-107507,2024-07-20,APAC,China,CHN,Corporate,Office Supplies,Labels,1,0.0,4.37,1.12
ORD-110446,2024-07-20,US,Canada,CAN,Consumer,Office Supplies,Paper,6,0.1,291.72,55.93
ORD-113930,2024-07-20,APAC,China,CHN,Corporate,Furniture,Tables,7,0.0,4133.85,-85.21
ORD-115050,2024-07-20,US,United States,USA,Consumer,Technology,Phones,2,0.1,1643.4,65.29
ORD-113345,2024-07-20,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,4,0.3,221.8,0.62
ORD-114826,2024-07-20,Europe,United Kingdom,GBR,Consumer,Office Supplies,Storage,8,0.0,950.08,109.21
ORD-101577,2024-07-20,APAC,China,CHN,Consumer,Furniture,Furnishings,2,0.0,257.24,28.59
ORD-110683,2024-07-20,APAC,Australia,AUS,Consumer,Office Supplies,Paper,4,0.3,74.2,-0.13
ORD-101666,2024-07-20,APAC,Australia,AUS,Corporate,Office Supplies,Paper,3,0.0,96.27,26.06
ORD-116953,2024-07-20,Europe,Germany,DEU,Consumer,Office Supplies,Labels,4,0.1,46.44,9.08
ORD-119360,2024-07-20,US,Canada,CAN,Consumer,Furniture,Tables,1,0.2,636.1,-68.19
ORD-111303,2024-07-21,Europe,Germany,DEU,Consumer,Technology,Accessories,5,0.3,497.75,45.56
ORD-118554,2024-07-21,Africa,Egypt,EGY,Consumer,Office Supplies,Labels,7,0.1,144.27,22.16
ORD-119794,2024-07-21,Africa,South Africa,ZAF,Home Office,Furniture,Bookcases,6,0.2,4428.0,-397.25
ORD-103327,2024-07-21,US,United States,USA,Consumer,Technology,Accessories,4,0.1,364.56,45.03
